@relation 'airquality-weka.filters.unsupervised.attribute.Remove-R1-3,12-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Standardize'

@attribute aqi numeric
@attribute quality numeric
@attribute so2_24h numeric
@attribute no2_24h numeric
@attribute co_24h numeric
@attribute o3_8h_24h numeric
@attribute pm10_24h numeric
@attribute pm2_5_24h numeric

@data
0.274204,2,1.267914,1.547375,1.086387,-0.931338,0.990222,0.449106
3.238523,4,1.091458,2.513798,3.726903,-1.163131,3.304504,3.125754
0.902999,2,0.209181,0.166772,0.692848,-0.716103,2.169196,0.676906
-0.660005,1,-0.143729,-0.845671,-0.633052,-0.649876,-0.34886,-0.822777
-0.731868,0,0.209181,-0.063329,-0.274777,-0.699546,-0.872848,-0.803793
-0.552212,1,-0.143729,-1.029752,-0.781158,-0.666433,-0.188752,-0.860743
-1.019317,0,-0.055502,-0.937712,-0.738842,-0.616763,-0.68363,-0.860743
-0.64204,1,0.738548,0.120751,-0.140776,-0.616763,-0.523522,-0.538027
-0.013245,1,2.238419,1.409315,1.272577,-0.732659,0.102353,0.069439
-0.408487,1,1.709052,0.442892,0.805691,-0.782329,-0.07231,-0.120394
-0.246797,1,1.885508,0.949114,0.589879,-0.782329,0.015021,-0.006494
3.130729,4,5.061705,3.15808,5.559184,-1.014121,2.838737,3.011854
1.513828,3,1.79728,1.087174,2.426392,-0.649876,2.12553,1.455222
-0.821695,0,0.65032,-0.24741,-0.400314,-0.63332,-0.639964,-0.632943
-0.875592,0,0.120954,-0.707611,-0.597789,-0.699546,-0.538078,-0.803793
-0.444418,1,1.356142,0.488912,0.30072,-0.765772,0.000466,-0.234294
0.202342,1,2.679557,1.409315,1.422093,-0.981008,0.524454,0.392156
-0.049176,1,1.709052,0.304832,0.898786,-0.649876,0.582675,0.183339
-1.037282,0,-0.143729,-1.121792,-0.747305,-0.649876,-0.698185,-0.879727
-0.067142,1,1.973736,0.903094,0.821207,-0.682989,0.437123,0.164356
0.920965,2,4.620567,1.501355,2.939826,-1.36181,1.033888,0.999622
-0.893558,0,0.297409,-0.615571,-0.164755,-0.765772,-0.552633,-0.55701
-1.091179,0,0.032726,-0.799651,-0.640105,-0.765772,-0.945624,-0.879727
-0.96542,0,0.297409,-0.52353,-0.487767,-0.947895,-0.68363,-0.765827
-0.067142,1,2.414874,1.271255,1.451715,-0.931338,0.378902,0.164356
-0.067142,1,2.767785,1.225235,1.709842,-1.229357,0.204239,0.164356
-0.911523,0,0.562092,-0.43149,-0.587915,-0.815442,-0.741851,-0.822777
-0.516281,1,0.915003,0.396872,0.039772,-0.798886,-0.596299,-0.575993
0.651481,2,3.73829,1.731456,2.327655,-0.881669,0.713673,0.771822
1.891105,3,4.267656,2.697879,3.434923,-1.477706,1.412324,1.739972
0.579619,2,3.032468,1.777476,2.030033,-1.014121,1.019332,0.714872
0.364032,2,2.59133,1.685436,2.282518,-1.014121,1.004777,0.525039
-0.606109,1,0.915003,0.212792,0.017203,-1.030678,-0.450746,-0.632943
-0.731868,0,-0.055502,-1.305873,-0.830526,-0.765772,-0.421636,-0.89871
-0.228832,1,2.061963,0.995134,0.657585,-0.997565,0.058687,-0.044461
0.040652,1,2.061963,1.087174,0.656174,-0.798886,0.000466,-0.10141
2.483969,4,5.414616,3.02002,3.465954,-0.997565,1.616097,1.683022
-0.588143,1,6.03221,3.802362,4.08941,-1.229357,1.936312,2.176588
1.621622,3,4.444111,1.547375,2.874941,-0.517423,1.121219,0.980639
0.166411,1,1.356142,0.120751,-0.063197,-0.517423,-0.421636,-0.348194
-0.749833,0,2.767785,1.271255,1.310661,-0.567093,-0.028644,0.164356
1.388069,3,3.650062,2.467778,3.017405,-1.163131,1.004777,1.360305
0.29217,2,2.326646,1.271255,1.117418,-0.716103,-0.0432,0.468089
2.142623,4,4.444111,2.881959,3.0033,-0.716103,0.771893,1.967771
-0.516281,1,0.915003,0.396872,0.022846,-0.831999,-0.37797,-0.310227
1.082655,2,3.208923,1.593396,1.831148,-0.848555,0.204239,1.132505
2.160589,4,4.267656,2.559818,2.874941,-1.130018,0.524454,1.986755
3.130729,4,4.179428,2.881959,3.152816,-1.394923,0.306126,3.011854
5.160838,5,2.326646,3.388181,5.464678,-1.510819,0.786449,5.156969
1.064689,2,0.209181,0.212792,1.139987,-0.58365,-0.159642,1.113522
-0.085107,1,1.973736,0.903094,0.501016,-0.58365,-0.407081,0.145373
0.310135,2,2.503102,0.995134,1.214745,-0.48431,0.26246,0.487072
-0.228832,1,1.620825,0.995134,0.632195,-0.48431,-0.014089,-0.196327
0.45386,2,3.297151,1.777476,1.675989,-0.58365,0.466234,0.600972
-0.80373,0,0.738548,-0.20139,-0.291703,-0.600206,-0.843738,-0.632943
0.759274,2,2.767785,1.961557,1.65201,-0.600206,0.349792,0.866739
2.825315,4,4.532339,3.618281,3.638039,-1.163131,1.324992,2.689138
0.669447,2,2.326646,1.501355,1.635084,-1.096904,0.044132,0.790806
1.621622,3,0.738548,1.041154,1.20205,-1.063791,-0.800072,1.531155
0.902999,2,0.297409,0.304832,1.220387,-0.649876,-0.71274,0.980639
-0.875592,0,0.562092,-0.33945,-0.315682,-0.63332,-0.843738,-0.689893
-0.426453,1,1.267914,0.580953,0.271099,-0.682989,-0.552633,-0.32921
-0.085107,1,1.267914,0.120751,0.430489,-0.616763,-0.421636,0.145373
-0.947454,0,0.473864,-0.47751,-0.436988,-0.567093,-0.829182,-0.78481
-0.534246,1,1.003231,0.350852,-0.009597,-0.58365,-0.596299,-0.424127
0.310135,2,2.94424,1.501355,1.391062,-0.815442,-0.145086,0.487072
1.747381,3,4.267656,2.191657,2.144286,-1.163131,-0.07231,1.626072
1.226379,3,1.79728,1.133194,1.527883,-0.467754,-0.800072,1.246405
-0.929489,0,0.209181,-0.753631,-0.648568,-0.43464,-0.65452,-0.803793
-0.552212,1,0.738548,0.304832,-0.184503,-0.43464,-0.639964,-0.481077
0.166411,1,1.973736,1.777476,1.441841,-0.500867,-0.203307,0.297239
-0.911523,0,0.297409,-0.661591,-0.561115,-0.401527,-0.756406,-0.72786
-0.857626,0,0.738548,-0.29343,-0.356588,-0.401527,-0.68363,-0.55701
1.028758,2,3.297151,1.961557,1.508136,-0.384971,0.029576,1.094539
1.406035,3,3.473607,2.651859,2.254307,-0.682989,-0.028644,1.379288
-0.498315,1,1.444369,0.396872,0.297899,-0.318744,-0.436191,-0.196327
-0.552212,1,0.738548,0.304832,-0.118208,-0.302188,-0.669075,-0.405144
1.226379,3,2.326646,2.145637,1.865001,-0.401527,0.058687,1.246405
3.615799,4,4.355884,3.480221,3.354522,-0.58365,0.175129,3.524404
4.244594,5,6.296893,3.572261,5.082424,-0.649876,0.655452,4.18882
1.334173,3,2.150191,0.857073,2.07658,-0.48431,0.175129,1.322339
-0.875592,0,0.297409,-0.33945,-0.429935,-0.351858,-0.581743,-0.594977
-0.372556,1,1.003231,-0.24741,-0.129492,-0.302188,-0.625409,-0.10141
3.202591,4,4.267656,0.212792,0.871986,-0.302188,1.688873,3.087787
1.657553,3,0.032726,0.120751,0.925586,-0.616763,-1.076621,1.569122
2.088726,4,0.120954,-0.29343,1.039839,-0.517423,0.830114,1.910821
1.334173,3,-0.231957,-1.029752,-0.70781,-0.43464,2.867847,-0.234294
-0.085107,1,1.179686,-0.109349,-0.063197,-0.43464,0.582675,0.069439
2.088726,4,2.414874,1.041154,1.787421,-0.53398,2.038199,1.910821
0.256239,2,0.297409,-0.155369,0.292257,-0.318744,0.218795,0.430122
-0.857626,0,-0.055502,-0.845671,-0.62882,-0.318744,-0.814627,-0.765827
-0.875592,0,0.562092,-0.33945,-0.215534,-0.351858,-0.581743,-0.55701
1.334173,3,0.032726,0.120751,0.612448,-0.699546,-0.508967,1.322339
-0.300694,1,0.385637,0.166772,0.084909,-0.384971,0.218795,-0.120394
-0.246797,1,0.915003,0.396872,0.764785,-0.335301,0.015021,0.012489
-0.713902,0,-0.408413,-1.259853,-0.798084,-0.351858,-0.407081,-0.860743
-0.821695,0,0.385637,-0.24741,-0.300166,-0.335301,-0.552633,-0.55701
1.010792,2,3.473607,0.995134,0.980597,-0.418084,0.597231,1.075555
2.825315,4,4.532339,2.007577,1.791653,-0.53398,1.703428,2.689138
3.49004,4,3.032468,2.191657,2.20917,-0.120065,1.412324,3.39152
1.513828,3,1.356142,0.765033,0.819796,-0.120065,-0.450746,1.455222
-0.839661,0,-0.408413,-1.029752,-0.778337,-0.285631,-0.68363,-0.860743
-0.624074,1,0.473864,0.166772,-0.133723,-0.285631,-0.538078,-0.424127
-0.462384,1,0.562092,0.488912,0.110299,-0.302188,-0.450746,-0.291244
-0.085107,1,1.179686,1.087174,0.478447,-0.384971,-0.101421,0.145373
0.040652,1,1.267914,1.133194,0.705543,-0.302188,-0.305194,0.259273
0.723343,2,2.94424,2.145637,1.454536,-0.302188,0.53901,0.828772
0.885033,2,1.709052,1.685436,1.22744,-0.086952,1.616097,0.961655
3.058867,4,2.238419,2.237677,1.6506,-0.086952,3.100731,2.935921
2.717521,4,0.826775,0.995134,1.257061,0.045501,1.310437,2.575238
-0.408487,1,0.385637,0.626973,-0.119618,0.045501,0.000466,-0.120394
0.723343,2,0.297409,1.639416,0.385352,-0.235961,1.892647,0.563006
0.687412,2,-0.143729,0.534933,-0.404546,-0.020726,1.81987,-0.15836
-0.192901,1,-0.320185,-0.38547,-0.696526,-0.020726,0.393457,-0.651927
-0.174935,1,-0.320185,-0.707611,-0.704989,-0.169735,0.437123,-0.61396
-0.354591,1,-0.055502,0.350852,-0.201429,-0.136622,0.146018,-0.32921
0.310135,2,1.973736,1.501355,1.395293,-0.120065,0.684562,0.487072
1.298241,3,3.032468,1.961557,1.381188,0.111727,1.062998,1.303355
0.831137,2,1.267914,0.903094,0.24712,0.641538,1.077553,0.923689
0.795206,2,1.885508,0.719013,0.145562,0.641538,0.888335,0.885722
1.388069,3,0.032726,-0.155369,-0.455325,0.492529,2.955179,0.202323
1.406035,3,0.738548,1.409315,0.286615,0.211067,2.998844,0.430122
1.927036,3,1.885508,1.087174,0.739396,0.558755,3.770272,1.758955
0.902999,2,0.65032,-0.20139,1.090618,0.525642,0.218795,0.980639
-0.264763,1,-0.231957,0.120751,-0.281829,0.028944,-0.450746,-0.006494
-0.64204,1,-0.408413,-0.615571,-0.20284,-0.186292,-1.0184,-0.32921
-0.462384,1,-0.320185,-0.569551,-0.384798,0.260737,-0.785517,-0.462094
-0.013245,1,-0.231957,-0.20139,-0.290293,0.624982,-0.392525,0.202323
-0.139004,1,-0.408413,-0.43149,-0.537136,0.624982,0.015021,0.031473
-0.677971,0,-0.49664,-1.167812,-0.791031,0.012388,-0.71274,-0.61396
-0.767799,0,-0.320185,-0.753631,-0.704989,-0.136622,-0.610854,-0.55701
0.759274,2,0.473864,0.350852,0.012972,0.012388,0.306126,0.866739
2.250416,4,0.915003,0.811053,0.508069,0.393189,0.437123,2.081671
2.070761,4,0.209181,0.949114,0.355731,0.475972,-0.086865,1.891838
1.837208,3,0.826775,0.258812,1.300788,0.542199,-0.625409,1.702005
-0.228832,1,-0.49664,-1.213832,-0.819242,0.509085,-0.814627,-0.765827
-0.354591,1,-0.408413,-0.753631,-0.678189,0.376633,-0.669075,-0.538027
-0.192901,1,-0.231957,0.626973,-0.191555,0.393189,0.029576,0.050456
1.424,3,0.65032,1.317275,0.144151,0.29385,3.0134,0.980639
0.040652,1,-0.408413,-1.167812,-0.874253,0.111727,0.786449,-0.538027
0.471825,2,0.826775,0.626973,-0.232461,0.062057,1.4851,0.183339
1.747381,3,1.79728,2.145637,0.979186,0.128284,2.896958,1.626072
0.094549,1,-0.143729,-0.38547,-0.295935,0.111727,0.87378,0.164356
0.040652,1,-0.055502,0.212792,-0.053323,0.393189,0.466234,0.259273
-0.085107,1,0.032726,0.212792,-0.348124,0.475972,0.582675,0.050456
-0.049176,1,0.032726,0.488912,-0.317093,0.724321,0.306126,-0.196327
-0.049176,1,0.297409,0.580953,-0.322735,0.724321,0.349792,-0.044461
0.274204,2,0.032726,0.534933,-0.286061,0.674651,1.15033,-0.063444
0.561653,2,0.473864,1.409315,0.022846,1.353472,1.237661,0.259273
1.316207,3,1.179686,0.765033,0.192109,2.115075,1.499655,0.885722
1.316207,3,0.473864,0.442892,0.067983,2.115075,0.728228,0.468089
0.489791,2,-0.143729,0.120751,-0.176039,1.287245,-0.174197,-0.177344
1.154517,3,0.385637,0.534933,0.704133,1.651491,0.597231,1.189455
1.082655,2,0.385637,0.304832,0.304952,1.85017,0.684562,1.132505
1.388069,3,0.473864,0.442892,0.307773,1.85017,0.277015,1.360305
0.220307,1,-0.408413,-0.33945,-0.407367,1.005783,-0.276083,-0.15836
0.022686,1,-0.49664,-0.569551,-0.609073,0.790548,0.029576,-0.21531
-0.372556,1,-0.231957,-0.753631,-0.771284,0.360076,-0.159642,-0.575993
-0.282728,1,0.032726,0.028711,-0.504693,0.360076,0.247905,-0.196327
-0.48035,1,-0.320185,-0.615571,-0.751537,0.24418,-0.086865,-0.632943
0.040652,1,-0.055502,0.028711,-0.407367,0.360076,0.771893,-0.234294
-0.121038,1,0.385637,0.028711,0.242889,0.475972,0.524454,-0.044461
-0.390522,1,0.032726,-0.155369,0.264047,0.34352,-0.625409,-0.291244
-0.498315,1,-0.231957,0.442892,0.680154,-0.136622,-0.741851,-0.348194
-0.80373,0,-0.49664,-0.29343,-0.015239,-0.219405,-0.98929,-0.538027
-0.570177,1,-0.49664,0.212792,-0.456735,0.14484,-0.523522,-0.632943
0.256239,2,-0.320185,1.409315,-0.085765,1.055453,0.815559,0.126389
0.256239,2,-0.231957,-0.29343,-0.696526,1.055453,-0.203307,-0.61396
-0.354591,1,-0.408413,-0.47751,-0.65421,0.376633,-0.421636,-0.55701
0.579619,2,0.120954,0.350852,-0.219766,1.370028,0.204239,-0.10141
1.441966,3,0.738548,0.304832,0.437542,1.370028,1.528766,1.398272
0.274204,2,-0.408413,-0.155369,-0.386209,1.07201,-0.145086,0.107406
-0.552212,1,-0.49664,-0.937712,-0.819242,0.161397,-0.392525,-0.803793
-0.408487,1,-0.49664,-0.753631,-0.7868,0.310406,-0.639964,-0.746843
0.076583,1,-0.143729,0.304832,-0.470841,0.856774,0.087797,-0.38616
0.956896,2,0.032726,-0.43149,-0.473662,1.767387,-0.232418,-0.367177
1.603656,3,0.826775,0.811053,0.206215,2.379981,0.902891,0.771822
1.675518,3,0.826775,0.995134,0.526406,2.446207,1.092109,1.189455
2.070761,4,1.444369,0.442892,0.385352,3.009131,1.252216,0.885722
2.070761,4,1.003231,0.028711,0.063751,3.025688,0.990222,0.600972
1.783312,3,0.297409,-0.29343,-0.049092,2.545547,0.684562,0.506056
1.298241,3,1.444369,-0.063329,0.43331,2.098519,0.888335,0.980639
0.93893,2,-0.143729,0.258812,-0.036397,1.75083,-0.0432,0.202323
0.93893,2,-0.055502,0.166772,-0.092818,1.734274,-0.014089,0.069439
1.208414,3,0.65032,0.350852,0.051056,2.015736,0.349792,0.050456
1.334173,3,0.473864,0.488912,0.24712,2.131632,1.20855,0.695889
1.26231,3,-0.320185,-0.569551,-0.452504,2.065406,-0.34886,-0.462094
-0.013245,1,-0.143729,-0.155369,-0.503283,0.757434,0.23335,-0.424127
-0.156969,1,-0.143729,0.534933,3.008942,0.591868,-0.086865,-0.139377
-0.03121,1,-0.408413,-0.707611,3.626755,-0.285631,-0.916514,-0.519043
-0.085107,1,-0.49664,-0.983732,2.448961,0.674651,-0.727296,-0.746843
-0.085107,1,-0.320185,-0.29343,2.535003,0.674651,-0.770961,-0.72786
-0.336625,1,-0.408413,-0.20139,-0.597789,0.393189,-0.71274,-0.67091
0.885033,2,0.65032,0.626973,0.333163,1.684604,0.029576,-0.082427
0.885033,2,-0.231957,-0.155369,0.375479,1.684604,-0.727296,0.373173
-0.192901,1,-0.408413,-0.845671,-0.493409,0.558755,-0.931069,-0.651927
-0.731868,0,-0.408413,-0.753631,-0.648568,-0.086952,-0.829182,-0.860743
-0.390522,1,-0.320185,-0.891691,-0.554062,0.34352,-0.727296,-0.78481
0.220307,1,-0.408413,-0.33945,-0.470841,1.005783,-0.596299,-0.632943
1.352138,3,0.473864,-0.155369,0.307773,2.148188,0.247905,0.354189
1.675518,3,0.209181,0.166772,0.144151,2.446207,0.378902,0.600972
1.639587,3,-0.408413,-0.063329,-0.137955,2.413094,-0.508967,-0.234294
0.489791,2,-0.49664,-0.47751,-0.510336,1.287245,-0.756406,-0.632943
-0.731868,0,-0.408413,-0.569551,-0.455325,-0.070395,-0.639964,-0.72786
0.184376,1,-0.408413,0.074731,-0.25785,0.97267,-0.581743,-0.575993
0.597584,2,-0.231957,0.166772,-0.277598,1.403142,-0.028644,-0.21531
1.352138,3,0.826775,0.120751,0.37971,2.148188,0.364347,0.714872
2.645659,4,0.65032,0.120751,1.218977,2.297198,-0.101421,2.499304
1.495863,3,0.209181,0.258812,0.399458,2.280641,0.175129,1.227422
1.298241,3,-0.055502,0.719013,0.306363,1.237576,-0.188752,1.303355
0.902999,2,-0.49664,-0.615571,0.059519,1.651491,-1.032956,0.980639
0.849102,2,-0.320185,-0.20139,0.028488,1.651491,-0.872848,0.695889
1.980933,3,0.032726,-0.155369,0.550385,1.982623,-1.003845,1.796921
1.172482,3,-0.231957,0.212792,0.327521,1.982623,-1.032956,1.189455
0.220307,1,-0.49664,-0.569551,-0.666905,1.02234,-0.916514,-0.72786
-0.660005,1,-0.408413,-0.017309,-0.542778,0.045501,-0.65452,-0.632943
-0.731868,0,-0.320185,-0.38547,-0.702168,-0.086952,-0.843738,-0.84176
0.507757,2,0.297409,-0.155369,0.176594,1.303802,-0.246973,-0.538027
0.507757,2,-0.143729,0.350852,-0.153471,1.303802,-0.334304,-0.38616
1.280276,3,0.209181,0.028711,0.249941,2.081962,-0.37797,0.183339
1.280276,3,0.209181,-0.20139,0.374068,2.081962,-0.436191,0.278256
1.26231,3,0.032726,-0.24741,0.08773,2.065406,-0.130531,0.278256
1.531794,3,0.120954,-0.109349,0.453058,2.313754,-0.115976,1.398272
1.675518,3,0.297409,-0.017309,-0.01947,2.446207,-0.130531,0.354189
1.477897,3,0.120954,-0.24741,-0.197197,2.264085,-0.028644,-0.063444
1.639587,3,0.297409,-0.063329,0.3515,2.413094,0.26246,0.961655
2.052795,4,-0.143729,0.488912,0.152615,2.926349,0.640896,1.018605
2.03483,4,-0.408413,0.304832,-0.273366,2.843566,-0.174197,-0.139377
1.765346,3,-0.320185,-0.38547,-0.315682,2.52899,-0.276083,-0.32921
1.208414,3,-0.320185,0.488912,-0.276187,2.015736,-0.246973,-0.348194
-0.228832,1,-0.49664,-0.33945,-0.200018,0.509085,-0.698185,-0.291244
-0.570177,1,-0.408413,-0.24741,-0.095639,0.14484,-0.71274,-0.32921
-0.121038,1,-0.49664,-0.47751,-0.049092,0.641538,-0.98929,-0.10141
0.076583,1,-0.49664,-0.24741,0.08632,0.658095,-1.0184,0.278256
0.435894,2,-0.49664,-0.24741,0.103246,0.790548,-0.960179,0.581989
1.801277,3,-0.49664,-0.47751,0.234425,0.923,-0.960179,1.664038
0.435894,2,-0.49664,-0.155369,-0.168987,1.237576,-0.931069,0.221306
0.399963,2,-0.49664,0.258812,-0.147829,1.204463,-0.872848,-0.291244
0.902999,2,-0.49664,-0.155369,-0.307219,1.70116,-0.450746,-0.32921
1.26231,3,-0.408413,0.028711,0.19493,2.065406,0.015021,0.638939
1.495863,3,-0.320185,-0.24741,0.21891,2.280641,-0.101421,1.056572
1.26231,3,-0.408413,-0.155369,0.069393,2.065406,0.073242,0.411139
0.759274,2,-0.49664,-0.47751,-0.140776,1.552151,-0.916514,-0.10141
0.885033,2,-0.49664,-0.063329,0.03554,1.684604,-0.567188,0.525039
0.902999,2,-0.49664,-0.52353,0.099014,1.70116,-0.843738,-0.196327
0.004721,1,-0.49664,-0.661591,-0.325556,0.773991,-0.872848,-0.61396
-0.049176,1,-0.408413,0.350852,0.605395,0.724321,-0.436191,0.145373
0.274204,2,-0.49664,-0.52353,0.475626,1.07201,-0.960179,0.240289
0.274204,2,-0.408413,-0.33945,0.423437,1.07201,-0.98929,0.202323
0.399963,2,-0.320185,-0.33945,-0.486357,1.204463,-0.479857,-0.67091
0.741309,2,-0.49664,-0.43149,-0.222587,1.535594,-0.217863,-0.139377
0.795206,2,-0.49664,-0.43149,-0.228229,1.601821,-0.159642,-0.063444
0.813171,2,-0.320185,-0.20139,0.40651,1.403142,-0.407081,0.904705
0.525722,2,-0.408413,-0.38547,-0.260671,1.320359,-0.669075,-0.367177
1.154517,3,-0.408413,-0.20139,-0.094229,1.966066,-0.232418,0.012489
1.154517,3,-0.49664,-0.017309,-0.153471,1.966066,-0.305194,-0.15836
1.567725,3,-0.055502,0.028711,0.938281,2.346868,0.306126,0.809789
1.675518,3,-0.320185,-0.109349,0.265457,2.446207,0.495344,0.487072
2.052795,4,-0.055502,0.120751,0.561669,2.926349,1.193995,1.265389
2.052795,4,-0.320185,-0.20139,-0.049092,2.926349,-0.028644,0.107406
0.561653,2,-0.408413,-0.155369,-0.393261,1.353472,-0.494412,-0.55701
2.03483,4,-0.143729,0.120751,-0.188734,2.843566,0.116908,-0.32921
2.03483,4,0.032726,0.028711,0.161078,2.843566,0.975667,0.411139
1.028758,2,-0.408413,-0.24741,-0.167576,1.833613,-0.145086,-0.120394
0.220307,1,-0.49664,-0.063329,-0.15206,1.005783,-0.494412,-0.063444
0.274204,2,-0.49664,-0.569551,-0.331198,1.07201,-0.639964,-0.38616
0.256239,2,-0.49664,-0.661591,-0.593557,1.055453,-0.68363,-0.765827
0.112514,1,-0.408413,-0.799651,-0.372103,0.889887,-0.669075,-0.72786
-0.534246,1,-0.320185,-0.707611,-0.051913,0.177954,-0.785517,-0.575993
-0.570177,1,-0.49664,-0.799651,-0.541367,0.14484,-0.872848,-0.765827
-0.588143,1,-0.49664,-0.707611,-0.54983,0.128284,-0.843738,-0.746843
-0.48035,1,-0.49664,-0.707611,-0.579452,0.24418,-0.829182,-0.803793
-0.444418,1,-0.49664,-0.615571,-0.570988,0.277293,-0.829182,-0.803793
-0.300694,1,-0.408413,-0.569551,-0.57381,0.442859,-0.68363,-0.708877
0.543688,2,-0.49664,-0.799651,-0.355177,1.336915,-0.450746,-0.50006
0.543688,2,-0.408413,-0.661591,0.104656,1.336915,-0.785517,-0.50006
-0.318659,1,-0.49664,-0.661591,-0.259261,0.426303,-0.960179,-0.538027
-0.911523,0,-0.49664,-0.891691,-0.466609,-0.401527,-0.974735,-0.822777
-0.785764,0,-0.49664,-0.891691,-0.583683,-0.186292,-0.931069,-0.84176
-0.246797,1,-0.49664,-0.799651,-0.520209,0.492529,-0.756406,-0.746843
-0.246797,1,-0.408413,-0.569551,0.915712,0.492529,-0.727296,-0.120394
-0.660005,1,-0.49664,-0.753631,-0.266314,0.045501,-1.047511,-0.67091
-0.444418,1,-0.49664,-0.43149,-0.46802,0.277293,-0.756406,-0.689893
-0.067142,1,-0.49664,-0.063329,-0.271956,0.691208,-0.494412,-0.55701
0.29217,2,-0.143729,0.626973,0.051056,1.088566,0.029576,-0.044461
0.29217,2,-0.408413,0.166772,-0.183092,1.088566,-0.37797,-0.348194
-0.731868,0,-0.49664,-0.47751,-0.606252,-0.070395,-0.960179,-0.860743
-0.947454,0,-0.49664,-0.569551,-0.658441,-0.48431,-0.960179,-0.860743
-0.947454,0,-0.49664,-0.569551,-0.700757,-0.467754,-0.843738,-0.860743
-0.588143,1,-0.408413,0.258812,-0.41724,0.111727,-0.392525,-0.651927
0.076583,1,0.209181,0.765033,-0.051913,0.856774,0.320681,0.183339
0.93893,2,0.473864,0.857073,0.417795,1.75083,0.364347,0.885722
1.082655,2,-0.055502,0.580953,0.289436,1.75083,0.000466,1.132505
1.837208,3,0.120954,1.087174,0.532048,1.469368,0.291571,1.702005
0.579619,2,-0.408413,0.488912,0.075035,1.370028,-0.669075,0.506056
-0.516281,1,-0.49664,0.212792,-0.594967,0.19451,-0.741851,-0.746843
0.364032,2,0.385637,0.258812,0.142741,0.807104,-0.028644,0.525039
0.759274,2,0.826775,1.317275,0.522174,1.287245,0.626341,0.866739
1.711449,3,0.297409,1.041154,0.819796,1.303802,-0.159642,1.607088
-0.498315,1,-0.49664,0.258812,-0.239513,0.211067,-0.65452,-0.424127
0.651481,2,-0.320185,0.719013,0.450237,0.376633,-0.115976,0.771822
-0.354591,1,-0.408413,-0.063329,-0.410188,0.376633,-0.843738,-0.61396
-0.246797,1,-0.143729,0.396872,-0.263492,0.492529,-0.130531,-0.405144
-0.228832,1,-0.320185,0.949114,-0.173218,0.525642,-0.014089,-0.063444
-0.48035,1,-0.408413,0.166772,0.297899,0.24418,-0.785517,-0.196327
-0.426453,1,-0.408413,0.258812,0.361373,-0.649876,-1.032956,-0.139377
-0.731868,0,-0.49664,-0.063329,-0.255029,-0.831999,-1.0184,-0.462094
-0.983385,0,-0.49664,-0.615571,-0.70781,-0.550537,-0.785517,-0.765827
-0.516281,1,-0.408413,0.396872,-0.325556,-0.169735,-0.159642,-0.462094
-0.498315,1,-0.320185,0.442892,-0.267724,-0.153178,-0.188752,-0.538027
0.741309,2,0.120954,1.777476,0.629374,0.442859,0.801004,0.847756
2.84328,4,0.120954,1.869516,1.203461,1.353472,0.26246,2.708121
4.064939,5,-0.055502,2.053597,1.589947,1.70116,-0.392525,3.998987
3.723593,4,-0.055502,1.823496,1.355798,1.684604,-0.960179,3.638303
-0.426453,1,-0.49664,-0.937712,-0.833347,0.29385,-0.829182,-0.860743
-1.001351,0,-0.49664,-0.615571,-0.757179,-0.666433,-0.65452,-0.746843
-1.019317,0,-0.49664,-1.167812,-0.86579,-0.600206,-0.872848,-0.879727
-0.911523,0,-0.49664,-0.845671,-0.772695,-0.418084,-0.785517,-0.822777
-0.552212,1,-0.408413,0.304832,-0.561115,-0.401527,-0.625409,-0.708877
-0.085107,1,-0.231957,1.271255,-0.157703,-0.451197,-0.174197,-0.38616
0.705378,2,0.65032,2.467778,1.443251,-0.418084,0.757338,0.809789
0.93893,2,0.120954,2.375738,0.848007,0.409746,0.364347,1.018605
2.771418,4,0.473864,3.29614,1.613926,1.005783,0.655452,2.632188
4.657802,5,0.562092,3.848382,2.316371,1.005783,-0.698185,4.625436
-0.156969,1,-0.055502,0.304832,-0.002544,-0.020726,-0.581743,0.088423
-0.300694,1,-0.143729,0.765033,-0.094229,-0.699546,0.218795,-0.044461
0.256239,2,0.120954,1.317275,0.787354,-0.865112,0.306126,0.430122
-0.318659,1,-0.408413,0.120751,0.111709,-1.163131,-0.858293,-0.044461
-0.606109,1,-0.49664,0.212792,-0.187324,-1.113461,-0.858293,-0.424127
-0.336625,1,-0.408413,0.534933,-0.064607,-0.881669,-0.625409,-0.063444
-0.192901,1,-0.143729,0.626973,0.280973,-0.749216,-0.392525,0.050456
-0.282728,1,0.120954,0.857073,0.055288,-0.782329,-0.276083,-0.348194
-0.893558,0,-0.49664,-0.52353,-0.60061,-0.815442,-0.698185,-0.519043
-0.767799,0,-0.408413,-0.155369,-0.57522,-0.749216,-0.450746,-0.72786
-1.001351,0,-0.408413,-0.615571,-0.768463,-0.616763,-0.814627,-0.860743
-1.037282,0,-0.408413,-0.891691,-0.78821,-0.63332,-0.785517,-0.879727
-0.606109,1,-0.320185,0.212792,-0.386209,-0.649876,-0.450746,-0.594977
-0.318659,1,-0.320185,0.811053,-0.027934,-0.881669,-0.145086,-0.234294
